TOA_ns,Freq_MHz,PW_ns,Az_deg,El_deg,Cluster,Ground_Truth
0.650936,0.660738,0.458508,0.30362,0.565979,1,Emitter_2
0.651586,0.307589,0.458508,0.656663,0.393924,0,Emitter_1
0.652187,0.660738,0.458508,0.296836,0.563119,1,Emitter_2
0.652587,0.307589,0.458508,0.653932,0.369145,0,Emitter_1
0.653438,0.660738,0.458508,0.300278,0.564028,1,Emitter_2
0.653588,0.307589,0.458508,0.651579,0.397593,0,Emitter_1
0.654589,0.307589,0.458508,0.645956,0.385485,0,Emitter_1
0.654689,0.660738,0.458508,0.301176,0.570897,1,Emitter_2
0.65559,0.307589,0.458508,0.651,0.394312,0,Emitter_1
0.65594,0.660738,0.458508,0.30245,0.577797,1,Emitter_2
0.656591,0.307589,0.458508,0.652594,0.391243,0,Emitter_1
0.657191,0.660738,0.458508,0.302787,0.559733,1,Emitter_2
0.657592,0.307589,0.458508,0.656509,0.402215,0,Emitter_1
0.658443,0.660738,0.458508,0.296792,0.566311,1,Emitter_2
0.658593,0.307589,0.458508,0.654083,0.391028,0,Emitter_1
0.659594,0.307589,0.458508,0.650037,0.397266,0,Emitter_1
0.659694,0.660738,0.458508,0.29822,0.558171,1,Emitter_2
0.659935,0.583053,1,0.955351,0.0878623,0,Noise
0.660595,0.307589,0.458508,0.652324,0.383853,0,Emitter_1
0.660721,0.310571,0.197661,0.696732,0.259297,0,Noise
0.660945,0.660738,0.458508,0.29825,0.563255,1,Emitter_2
0.661595,0.307589,0.458508,0.654654,0.376175,0,Emitter_1
0.662196,0.660738,0.458508,0.297524,0.564473,1,Emitter_2
0.662596,0.307589,0.458508,0.655446,0.395558,0,Emitter_1
0.663447,0.660738,0.458508,0.303364,0.568418,1,Emitter_2
0.663597,0.307589,0.458508,0.655649,0.375975,0,Emitter_1
0.664598,0.307589,0.458508,0.654334,0.393832,0,Emitter_1
0.664698,0.660738,0.458508,0.307446,0.568198,1,Emitter_2
0.665599,0.307589,0.458508,0.648797,0.379915,0,Emitter_1
0.665949,0.660738,0.458508,0.298729,0.566921,1,Emitter_2
0.6666,0.307589,0.458508,0.657491,0.390216,0,Emitter_1
0.6672,0.660738,0.458508,0.300454,0.570226,1,Emitter_2
0.667601,0.307589,0.458508,0.656025,0.402391,0,Emitter_1
0.668452,0.660738,0.458508,0.306199,0.560415,1,Emitter_2
0.668602,0.307589,0.458508,0.656203,0.393188,0,Emitter_1
0.669603,0.307589,0.458508,0.66328,0.386511,0,Emitter_1
0.669703,0.660738,0.458508,0.302355,0.568482,1,Emitter_2
0.670027,0.3472,0.458508,0.0767068,0.488211,1,Noise
0.670604,0.307589,0.458508,0.652205,0.391424,0,Emitter_1
0.670954,0.660738,0.458508,0.294686,0.572794,1,Emitter_2
0.671604,0.307589,0.458508,0.65611,0.384113,0,Emitter_1
0.672205,0.660738,0.458508,0.303645,0.560323,1,Emitter_2
0.672605,0.307589,0.458508,0.651465,0.405843,0,Emitter_1
0.673456,0.660738,0.458508,0.299616,0.553674,1,Emitter_2
0.673606,0.307589,0.458508,0.655755,0.382538,0,Emitter_1
0.674607,0.307589,0.458508,0.657615,0.387313,0,Emitter_1
0.674707,0.660738,0.458508,0.295671,0.574919,1,Emitter_2
0.675608,0.307589,0.458508,0.653926,0.392456,0,Emitter_1
0.675958,0.660738,0.458508,0.298172,0.558398,1,Emitter_2
0.67626,0.122011,0.435761,0.131056,0.953843,1,Noise
0.676609,0.307589,0.458508,0.650646,0.390849,0,Emitter_1
0.677209,0.660738,0.458508,0.300368,0.562889,1,Emitter_2
0.67761,0.307589,0.458508,0.660762,0.39172,0,Emitter_1
0.678461,0.660738,0.458508,0.298158,0.572554,1,Emitter_2
0.678611,0.307589,0.458508,0.653537,0.384264,0,Emitter_1
0.679612,0.307589,0.458508,0.653429,0.386202,0,Emitter_1
0.679712,0.660738,0.458508,0.295977,0.559955,1,Emitter_2
0.680613,0.307589,0.458508,0.653532,0.395167,0,Emitter_1
0.680963,0.660738,0.458508,0.30013,0.574316,1,Emitter_2
0.681613,0.307589,0.458508,0.649254,0.394751,0,Emitter_1
0.682214,0.660738,0.458508,0.303552,0.561797,1,Emitter_2
0.682614,0.307589,0.458508,0.653526,0.391036,0,Emitter_1
0.683465,0.660738,0.458508,0.302603,0.560885,1,Emitter_2
0.683615,0.307589,0.458508,0.651167,0.398326,0,Emitter_1
0.684243,0.309159,0.522696,0.186077,0.0575884,0,Noise
0.684616,0.307589,0.458508,0.658656,0.395499,0,Emitter_1
0.684716,0.660738,0.458508,0.305408,0.558206,1,Emitter_2
0.685617,0.307589,0.458508,0.649943,0.394498,0,Emitter_1
0.685708,0.22134,0.458508,0.0402037,0.121972,1,Noise
0.685967,0.660738,0.458508,0.303837,0.561863,1,Emitter_2
0.686618,0.307589,0.458508,0.656002,0.37585,0,Emitter_1
0.687218,0.660738,0.458508,0.305998,0.571421,1,Emitter_2
0.687619,0.307589,0.458508,0.654648,0.390941,0,Emitter_1
0.68847,0.660738,0.458508,0.296437,0.562889,1,Emitter_2
0.68862,0.307589,0.458508,0.656479,0.389506,0,Emitter_1
0.689621,0.307589,0.458508,0.655643,0.399437,0,Emitter_1
0.689721,0.660738,0.458508,0.30211,0.574955,1,Emitter_2
0.690622,0.307589,0.458508,0.658594,0.366185,0,Emitter_1
0.690972,0.660738,0.458508,0.299421,0.567233,1,Emitter_2
0.691622,0.307589,0.458508,0.653722,0.386886,0,Emitter_1
0.692223,0.660738,0.458508,0.302037,0.567899,1,Emitter_2
0.692623,0.307589,0.458508,0.649194,0.38887,0,Emitter_1
0.693474,0.660738,0.458508,0.295561,0.560663,1,Emitter_2
0.693624,0.307589,0.458508,0.658666,0.379824,0,Emitter_1
0.694625,0.307589,0.458508,0.655786,0.381133,0,Emitter_1
0.694725,0.660738,0.458508,0.300386,0.576201,1,Emitter_2
0.695626,0.307589,0.458508,0.652603,0.399465,0,Emitter_1
0.695976,0.660738,0.458508,0.304745,0.572863,1,Emitter_2
0.696627,0.307589,0.458508,0.653012,0.391689,0,Emitter_1
0.697228,0.660738,0.458508,0.300551,0.572626,1,Emitter_2
0.697628,0.307589,0.458508,0.648818,0.402414,0,Emitter_1
0.698479,0.660738,0.458508,0.29754,0.565716,1,Emitter_2
0.698629,0.307589,0.458508,0.656627,0.386751,0,Emitter_1
0.69963,0.307589,0.458508,0.656541,0.377349,0,Emitter_1
0.69973,0.660738,0.458508,0.297043,0.557325,1,Emitter_2
0.700631,0.307589,0.458508,0.658456,0.385666,0,Emitter_1
0.700981,0.660738,0.458508,0.300697,0.568313,1,Emitter_2
0.701631,0.307589,0.458508,0.65408,0.384381,0,Emitter_1
0.702232,0.660738,0.458508,0.301815,0.571073,1,Emitter_2
0.702632,0.307589,0.458508,0.652891,0.393469,0,Emitter_1
0.703483,0.660738,0.458508,0.30041,0.571155,1,Emitter_2
0.703633,0.307589,0.458508,0.655532,0.39314,0,Emitter_1
0.704634,0.307589,0.458508,0.654697,0.39208,0,Emitter_1
0.704734,0.660738,0.458508,0.299509,0.570054,1,Emitter_2
0.705635,0.307589,0.458508,0.653402,0.405228,0,Emitter_1
0.705985,0.660738,0.458508,0.297352,0.569722,1,Emitter_2
0.706636,0.307589,0.458508,0.649775,0.397808,0,Emitter_1
0.707237,0.660738,0.458508,0.301754,0.561761,1,Emitter_2
0.707637,0.307589,0.458508,0.659042,0.381621,0,Emitter_1
0.708488,0.660738,0.458508,0.299807,0.562113,1,Emitter_2
0.708638,0.307589,0.458508,0.66176,0.395772,0,Emitter_1
0.709561,0.47726,0.658347,0.0736097,0.430043,1,Noise
0.709639,0.307589,0.458508,0.65779,0.388362,0,Emitter_1
0.709739,0.660738,0.458508,0.297982,0.558273,1,Emitter_2
0.71064,0.307589,0.458508,0.654038,0.386544,0,Emitter_1
0.71099,0.660738,0.458508,0.303639,0.575054,1,Emitter_2
0.71164,0.307589,0.458508,0.655957,0.398883,0,Emitter_1
0.712241,0.660738,0.458508,0.301341,0.582,1,Emitter_2
0.712641,0.307589,0.458508,0.655296,0.381167,0,Emitter_1
0.713492,0.660738,0.458508,0.299047,0.590114,1,Emitter_2
0.713642,0.307589,0.458508,0.657326,0.395203,0,Emitter_1
0.714643,0.307589,0.458508,0.656791,0.393857,0,Emitter_1
0.714743,0.660738,0.458508,0.298926,0.568847,1,Emitter_2
0.715644,0.307589,0.458508,0.653869,0.381031,0,Emitter_1
0.715994,0.660738,0.458508,0.298389,0.569743,1,Emitter_2
0.71621,0.300101,0.398529,0.0577044,0.204431,1,Noise
0.716645,0.307589,0.458508,0.651984,0.37562,0,Emitter_1
0.717246,0.660738,0.458508,0.302281,0.566017,1,Emitter_2
0.717646,0.307589,0.458508,0.655472,0.387509,0,Emitter_1
0.718497,0.660738,0.458508,0.305252,0.568722,1,Emitter_2
0.718647,0.307589,0.458508,0.653335,0.365506,0,Emitter_1
0.719648,0.307589,0.458508,0.650787,0.396735,0,Emitter_1
0.719748,0.660738,0.458508,0.300498,0.559927,1,Emitter_2
0.720649,0.307589,0.458508,0.652626,0.390911,0,Emitter_1
0.720999,0.660738,0.458508,0.300965,0.565864,1,Emitter_2
0.721649,0.307589,0.458508,0.650335,0.399169,0,Emitter_1
0.722249,0.454811,0.458508,1,0.997166,0,Noise
0.72225,0.660738,0.458508,0.297724,0.560944,1,Emitter_2
0.72265,0.307589,0.458508,0.65427,0.390369,0,Emitter_1
0.723501,0.660738,0.458508,0.308077,0.564873,1,Emitter_2
0.723651,0.307589,0.458508,0.662065,0.399764,0,Emitter_1
0.724652,0.307589,0.458508,0.653757,0.383603,0,Emitter_1
0.724752,0.660738,0.458508,0.295045,0.561541,1,Emitter_2
0.725653,0.307589,0.458508,0.653697,0.392055,0,Emitter_1
0.726003,0.660738,0.458508,0.299482,0.571078,1,Emitter_2
0.726654,0.307589,0.458508,0.654392,0.385119,0,Emitter_1
0.727255,0.660738,0.458508,0.301395,0.572074,1,Emitter_2
0.727655,0.307589,0.458508,0.659355,0.387272,0,Emitter_1
0.728506,0.660738,0.458508,0.297609,0.569498,1,Emitter_2
0.728656,0.307589,0.458508,0.661982,0.388842,0,Emitter_1
0.729657,0.307589,0.458508,0.660359,0.390885,0,Emitter_1
0.729757,0.660738,0.458508,0.296879,0.562144,1,Emitter_2
0.729823,0.992297,0.42664,0.0667779,0.310086,1,Noise
0.730212,0.652674,0.101846,0.0817071,0.442478,1,Noise
0.730658,0.307589,0.458508,0.657764,0.382597,0,Emitter_1
0.731008,0.660738,0.458508,0.296747,0.557788,1,Emitter_2
0.731658,0.307589,0.458508,0.652029,0.391669,0,Emitter_1
0.732259,0.660738,0.458508,0.303003,0.572166,1,Emitter_2
0.732659,0.307589,0.458508,0.657844,0.388457,0,Emitter_1
0.73351,0.660738,0.458508,0.302727,0.567192,1,Emitter_2
0.73366,0.307589,0.458508,0.650664,0.377727,0,Emitter_1
0.734142,0.342606,0.458508,0.169022,0.711009,1,Noise
0.734661,0.307589,0.458508,0.650219,0.374607,0,Emitter_1
0.734761,0.660738,0.458508,0.302096,0.553398,1,Emitter_2
0.735662,0.307589,0.458508,0.65507,0.396766,0,Emitter_1
0.736012,0.660738,0.458508,0.302368,0.568247,1,Emitter_2
0.736663,0.307589,0.458508,0.654682,0.370833,0,Emitter_1
0.737264,0.660738,0.458508,0.301623,0.569802,1,Emitter_2
0.737664,0.307589,0.458508,0.654122,0.386902,0,Emitter_1
0.738515,0.660738,0.458508,0.296529,0.555415,1,Emitter_2
0.738665,0.307589,0.458508,0.66134,0.376987,0,Emitter_1
0.739666,0.307589,0.458508,0.653491,0.401216,0,Emitter_1
0.739766,0.660738,0.458508,0.297397,0.571219,1,Emitter_2
0.740667,0.307589,0.458508,0.656144,0.392463,0,Emitter_1
0.741017,0.660738,0.458508,0.301822,0.556411,1,Emitter_2
0.741668,0.307589,0.458508,0.655086,0.390676,0,Emitter_1
0.742268,0.660738,0.458508,0.296548,0.56135,1,Emitter_2
0.742668,0.307589,0.458508,0.657178,0.381948,0,Emitter_1
0.743519,0.660738,0.458508,0.298517,0.556457,1,Emitter_2
0.743669,0.307589,0.458508,0.657495,0.37763,0,Emitter_1
0.74467,0.307589,0.458508,0.65576,0.389516,0,Emitter_1
0.74477,0.660738,0.458508,0.295156,0.560594,1,Emitter_2
0.745463,0.332785,0.861004,0.231208,0.5295,1,Noise
0.745671,0.307589,0.458508,0.652779,0.387974,0,Emitter_1
0.746021,0.660738,0.458508,0.299916,0.557846,1,Emitter_2
0.746672,0.307589,0.458508,0.652759,0.379938,0,Emitter_1
0.747273,0.660738,0.458508,0.299279,0.575001,1,Emitter_2
0.747673,0.307589,0.458508,0.653608,0.379691,0,Emitter_1
0.748524,0.660738,0.458508,0.295535,0.56531,1,Emitter_2
0.748674,0.307589,0.458508,0.655743,0.379338,0,Emitter_1
0.749675,0.307589,0.458508,0.656971,0.379098,0,Emitter_1
0.749775,0.660738,0.458508,0.302879,0.563686,1,Emitter_2
0.750676,0.307589,0.458508,0.652937,0.383363,0,Emitter_1
0.751026,0.660738,0.458508,0.297833,0.575802,1,Emitter_2
0.751677,0.307589,0.458508,0.658907,0.390678,0,Emitter_1
0.751901,0.648889,0.216507,0.149762,0.604909,1,Noise
0.752277,0.660738,0.458508,0.298678,0.57535,1,Emitter_2
0.752677,0.307589,0.458508,0.654056,0.391968,0,Emitter_1
0.753528,0.660738,0.458508,0.300998,0.564263,1,Emitter_2
0.753678,0.307589,0.458508,0.648073,0.387818,0,Emitter_1
0.754312,0.275617,0.458508,0.160829,0.929246,1,Noise
0.754679,0.307589,0.458508,0.661029,0.389162,0,Emitter_1
0.754779,0.660738,0.458508,0.301158,0.569345,1,Emitter_2
0.75568,0.307589,0.458508,0.654939,0.392346,0,Emitter_1
0.75603,0.660738,0.458508,0.302867,0.56269,1,Emitter_2
0.756681,0.307589,0.458508,0.657551,0.372847,0,Emitter_1
0.756871,0,0.570551,0.546419,0.235563,0,Noise
0.757282,0.660738,0.458508,0.299774,0.566418,1,Emitter_2
0.757682,0.307589,0.458508,0.649415,0.389759,0,Emitter_1
0.758324,0.312295,0.162858,0.723887,0.206032,0,Noise
0.758533,0.660738,0.458508,0.301867,0.559036,1,Emitter_2
0.758683,0.307589,0.458508,0.652467,0.398198,0,Emitter_1
0.759684,0.307589,0.458508,0.653729,0.373327,0,Emitter_1
0.759784,0.660738,0.458508,0.302854,0.570463,1,Emitter_2
0.760685,0.307589,0.458508,0.650722,0.367084,0,Emitter_1
0.761035,0.660738,0.458508,0.295487,0.576147,1,Emitter_2
0.761051,0.213462,0.458508,0.307016,0.901262,1,Noise
0.761686,0.307589,0.458508,0.653985,0.386705,0,Emitter_1
0.762286,0.660738,0.458508,0.306695,0.574566,1,Emitter_2
0.762686,0.307589,0.458508,0.653384,0.396413,0,Emitter_1
0.763537,0.660738,0.458508,0.304148,0.567544,1,Emitter_2
0.763687,0.307589,0.458508,0.658507,0.386843,0,Emitter_1
0.764688,0.307589,0.458508,0.647986,0.392877,0,Emitter_1
0.764788,0.660738,0.458508,0.2944,0.552765,1,Emitter_2
0.765689,0.307589,0.458508,0.656477,0.390517,0,Emitter_1
0.766039,0.660738,0.458508,0.300449,0.562356,1,Emitter_2
0.76669,0.307589,0.458508,0.657822,0.379226,0,Emitter_1
0.767291,0.660738,0.458508,0.296758,0.566411,1,Emitter_2
0.767691,0.307589,0.458508,0.661064,0.380799,0,Emitter_1
0.768542,0.660738,0.458508,0.301587,0.555763,1,Emitter_2
0.768692,0.307589,0.458508,0.657089,0.375222,0,Emitter_1
0.769693,0.307589,0.458508,0.651788,0.399764,0,Emitter_1
0.769793,0.660738,0.458508,0.298227,0.578458,1,Emitter_2
0.770694,0.307589,0.458508,0.6539,0.394583,0,Emitter_1
0.771044,0.660738,0.458508,0.29625,0.573553,1,Emitter_2
0.771695,0.307589,0.458508,0.655472,0.387343,0,Emitter_1
0.772295,0.660738,0.458508,0.298114,0.571071,1,Emitter_2
0.772695,0.307589,0.458508,0.659029,0.386335,0,Emitter_1
0.773546,0.660738,0.458508,0.303107,0.57257,1,Emitter_2
0.773696,0.307589,0.458508,0.649104,0.381994,0,Emitter_1
0.774697,0.307589,0.458508,0.656464,0.391179,0,Emitter_1
0.774797,0.660738,0.458508,0.302514,0.558068,1,Emitter_2
0.775698,0.307589,0.458508,0.649778,0.382599,0,Emitter_1
0.776048,0.660738,0.458508,0.303159,0.560359,1,Emitter_2
0.776699,0.307589,0.458508,0.652888,0.385349,0,Emitter_1
0.7773,0.660738,0.458508,0.300463,0.56887,1,Emitter_2
0.7777,0.307589,0.458508,0.650381,0.383335,0,Emitter_1
0.778344,0.798254,0.957265,0.652792,0.656694,1,Noise
0.778551,0.660738,0.458508,0.301175,0.569472,1,Emitter_2
0.778701,0.307589,0.458508,0.652425,0.394059,0,Emitter_1
0.779702,0.307589,0.458508,0.657278,0.387032,0,Emitter_1
0.779802,0.660738,0.458508,0.296981,0.556549,1,Emitter_2
0.780703,0.307589,0.458508,0.653487,0.38922,0,Emitter_1
0.781053,0.660738,0.458508,0.302397,0.568316,1,Emitter_2
0.781704,0.307589,0.458508,0.652147,0.379364,0,Emitter_1
0.782304,0.660738,0.458508,0.303272,0.566549,1,Emitter_2
0.782704,0.307589,0.458508,0.651756,0.383286,0,Emitter_1
0.783555,0.660738,0.458508,0.295209,0.574291,1,Emitter_2
0.783705,0.307589,0.458508,0.651052,0.389389,0,Emitter_1
0.784706,0.307589,0.458508,0.657027,0.375991,0,Emitter_1
0.784806,0.660738,0.458508,0.298476,0.569511,1,Emitter_2
0.785707,0.307589,0.458508,0.654804,0.386463,0,Emitter_1
0.786057,0.660738,0.458508,0.2976,0.579487,1,Emitter_2
0.786708,0.307589,0.458508,0.655802,0.388048,0,Emitter_1
0.787309,0.660738,0.458508,0.296878,0.564307,1,Emitter_2
0.787709,0.307589,0.458508,0.650137,0.378478,0,Emitter_1
0.787784,0.663226,0.51357,0.348233,0.633664,1,Noise
0.78856,0.660738,0.458508,0.299983,0.558523,1,Emitter_2
0.78871,0.307589,0.458508,0.654817,0.396028,0,Emitter_1
0.789711,0.307589,0.458508,0.647735,0.390796,0,Emitter_1
0.789811,0.660738,0.458508,0.300687,0.579239,1,Emitter_2
0.790712,0.307589,0.458508,0.658479,0.386976,0,Emitter_1
0.791062,0.660738,0.458508,0.298096,0.569917,1,Emitter_2
0.791713,0.307589,0.458508,0.656461,0.382763,0,Emitter_1
0.792313,0.660738,0.458508,0.290966,0.566592,1,Emitter_2
0.792713,0.307589,0.458508,0.654348,0.37573,0,Emitter_1
0.793564,0.660738,0.458508,0.298656,0.560622,1,Emitter_2
0.793714,0.307589,0.458508,0.647325,0.395369,0,Emitter_1
0.794715,0.307589,0.458508,0.651615,0.384657,0,Emitter_1
0.794815,0.660738,0.458508,0.303058,0.564391,1,Emitter_2
0.795716,0.307589,0.458508,0.650348,0.377347,0,Emitter_1
0.796066,0.660738,0.458508,0.299084,0.564,1,Emitter_2
0.796717,0.307589,0.458508,0.654176,0.382558,0,Emitter_1
0.797318,0.660738,0.458508,0.293594,0.558219,1,Emitter_2
0.797718,0.307589,0.458508,0.655917,0.391615,0,Emitter_1
0.798569,0.660738,0.458508,0.302677,0.550727,1,Emitter_2
0.798719,0.307589,0.458508,0.655737,0.389976,0,Emitter_1
0.799314,0.524899,0.458508,0.111236,0.380717,1,Noise
0.79972,0.307589,0.458508,0.659704,0.379969,0,Emitter_1
0.79982,0.660738,0.458508,0.297226,0.563829,1,Emitter_2
0.800721,0.307589,0.458508,0.654551,0.396825,0,Emitter_1
0.801071,0.660738,0.458508,0.305147,0.572779,1,Emitter_2
0.801722,0.307589,0.458508,0.658715,0.377257,0,Emitter_1
0.801762,0.286392,0.855904,0.372629,0.818719,1,Noise
0.802322,0.660738,0.458508,0.297885,0.576885,1,Emitter_2
0.802722,0.307589,0.458508,0.653739,0.398551,0,Emitter_1
0.803573,0.660738,0.458508,0.297307,0.57462,1,Emitter_2
0.803723,0.307589,0.458508,0.656328,0.389644,0,Emitter_1
0.804724,0.307589,0.458508,0.654037,0.385209,0,Emitter_1
0.804824,0.660738,0.458508,0.295355,0.575113,1,Emitter_2
0.805725,0.307589,0.458508,0.655634,0.386215,0,Emitter_1
0.806075,0.660738,0.458508,0.298362,0.559011,1,Emitter_2
0.806726,0.307589,0.458508,0.65459,0.38875,0,Emitter_1
0.807327,0.660738,0.458508,0.298958,0.569015,1,Emitter_2
0.807727,0.307589,0.458508,0.652584,0.392223,0,Emitter_1
0.808578,0.660738,0.458508,0.298083,0.571135,1,Emitter_2
0.808728,0.307589,0.458508,0.663922,0.374535,0,Emitter_1
0.809729,0.307589,0.458508,0.655747,0.382323,0,Emitter_1
0.809829,0.660738,0.458508,0.297804,0.571643,1,Emitter_2
0.810205,0.297154,0.714665,0.122788,0.924019,1,Noise
0.81073,0.307589,0.458508,0.656547,0.388505,0,Emitter_1
0.81108,0.660738,0.458508,0.30104,0.566423,1,Emitter_2
0.811731,0.307589,0.458508,0.657128,0.397154,0,Emitter_1
0.812331,0.660738,0.458508,0.298251,0.568053,1,Emitter_2
0.812731,0.307589,0.458508,0.655332,0.396819,0,Emitter_1
0.813582,0.660738,0.458508,0.301381,0.582684,1,Emitter_2
0.813732,0.307589,0.458508,0.647325,0.40033,0,Emitter_1
0.814733,0.307589,0.458508,0.655908,0.396406,0,Emitter_1
0.814833,0.660738,0.458508,0.302609,0.574367,1,Emitter_2
0.815329,0.467,0.458508,0.250515,0.226248,1,Noise
0.815734,0.307589,0.458508,0.650873,0.381785,0,Emitter_1
0.816084,0.660738,0.458508,0.309392,0.570843,1,Emitter_2
0.816735,0.307589,0.458508,0.655185,0.388018,0,Emitter_1
0.817336,0.660738,0.458508,0.301174,0.572284,1,Emitter_2
0.817736,0.307589,0.458508,0.655617,0.396457,0,Emitter_1
0.818587,0.660738,0.458508,0.296459,0.563489,1,Emitter_2
0.818737,0.307589,0.458508,0.649153,0.395607,0,Emitter_1
0.819691,0.235276,0.369544,0.720039,0.949505,0,Noise
0.819738,0.307589,0.458508,0.65475,0.386588,0,Emitter_1
0.819838,0.660738,0.458508,0.298046,0.571852,1,Emitter_2
0.820739,0.307589,0.458508,0.650081,0.392001,0,Emitter_1
0.821089,0.660738,0.458508,0.299094,0.56795,1,Emitter_2
0.82174,0.307589,0.458508,0.647105,0.393114,0,Emitter_1
0.82234,0.660738,0.458508,0.303077,0.573502,1,Emitter_2
0.82274,0.307589,0.458508,0.650015,0.388556,0,Emitter_1
0.823591,0.660738,0.458508,0.299134,0.561758,1,Emitter_2
0.823741,0.307589,0.458508,0.654348,0.397108,0,Emitter_1
0.824742,0.307589,0.458508,0.65416,0.382831,0,Emitter_1
0.824842,0.660738,0.458508,0.303227,0.57282,1,Emitter_2
0.825743,0.307589,0.458508,0.653125,0.3979,0,Emitter_1
0.826093,0.660738,0.458508,0.294574,0.564493,1,Emitter_2
0.826744,0.307589,0.458508,0.656417,0.385193,0,Emitter_1
0.827345,0.660738,0.458508,0.300166,0.572856,1,Emitter_2
0.827745,0.307589,0.458508,0.653978,0.376141,0,Emitter_1
0.828596,0.660738,0.458508,0.302516,0.569066,1,Emitter_2
0.828746,0.307589,0.458508,0.65595,0.374668,0,Emitter_1
0.829747,0.307589,0.458508,0.657097,0.389133,0,Emitter_1
0.829847,0.660738,0.458508,0.301491,0.567381,1,Emitter_2
0.830748,0.307589,0.458508,0.662258,0.379721,0,Emitter_1
0.831098,0.660738,0.458508,0.297518,0.564889,1,Emitter_2
0.831749,0.307589,0.458508,0.6544,0.401924,0,Emitter_1
0.832349,0.660738,0.458508,0.299704,0.566625,1,Emitter_2
0.832749,0.307589,0.458508,0.658485,0.382814,0,Emitter_1
0.8336,0.660738,0.458508,0.293693,0.563847,1,Emitter_2
0.83375,0.307589,0.458508,0.655431,0.388163,0,Emitter_1
0.834751,0.307589,0.458508,0.655614,0.382796,0,Emitter_1
0.834851,0.660738,0.458508,0.299822,0.564736,1,Emitter_2
0.835752,0.307589,0.458508,0.654442,0.375906,0,Emitter_1
0.836102,0.660738,0.458508,0.298865,0.570629,1,Emitter_2
0.836753,0.307589,0.458508,0.65515,0.391595,0,Emitter_1
0.837354,0.660738,0.458508,0.296239,0.55442,1,Emitter_2
0.837754,0.307589,0.458508,0.654006,0.375776,0,Emitter_1
0.838605,0.660738,0.458508,0.298545,0.572743,1,Emitter_2
0.838755,0.307589,0.458508,0.657844,0.390941,0,Emitter_1
0.839756,0.307589,0.458508,0.652433,0.385998,0,Emitter_1
0.839856,0.660738,0.458508,0.30497,0.572881,1,Emitter_2
0.840757,0.307589,0.458508,0.649987,0.380293,0,Emitter_1
0.841107,0.660738,0.458508,0.29501,0.565111,1,Emitter_2
0.841758,0.307589,0.458508,0.653027,0.397557,0,Emitter_1
0.842358,0.660738,0.458508,0.300455,0.568252,1,Emitter_2
0.842758,0.307589,0.458508,0.652706,0.393053,0,Emitter_1
0.843609,0.660738,0.458508,0.301346,0.559866,1,Emitter_2
0.843759,0.307589,0.458508,0.653025,0.390048,0,Emitter_1
0.84476,0.307589,0.458508,0.654278,0.394835,0,Emitter_1
0.84486,0.660738,0.458508,0.299849,0.570111,1,Emitter_2
0.845761,0.307589,0.458508,0.653036,0.376101,0,Emitter_1
0.846112,0.660738,0.458508,0.30225,0.560719,1,Emitter_2
0.846762,0.307589,0.458508,0.650362,0.384072,0,Emitter_1
0.847363,0.660738,0.458508,0.298554,0.546179,1,Emitter_2
0.847763,0.307589,0.458508,0.650782,0.391291,0,Emitter_1
0.848614,0.660738,0.458508,0.297683,0.562874,1,Emitter_2
0.848764,0.307589,0.458508,0.653254,0.406339,0,Emitter_1
0.849765,0.307589,0.458508,0.649239,0.389708,0,Emitter_1
0.849865,0.660738,0.458508,0.296426,0.56816,1,Emitter_2
0.850766,0.307589,0.458508,0.651164,0.384369,0,Emitter_1
0.851007,0.304258,0.461951,0.833568,0.847423,0,Noise
0.851116,0.660738,0.458508,0.299467,0.549583,1,Emitter_2
0.851767,0.307589,0.458508,0.655171,0.370335,0,Emitter_1
0.85215,0.301442,0.458508,0.962023,0.383158,0,Noise
0.852367,0.660738,0.458508,0.300324,0.559779,1,Emitter_2
0.852767,0.307589,0.458508,0.655471,0.402726,0,Emitter_1
0.853618,0.660738,0.458508,0.301177,0.55707,1,Emitter_2
0.853768,0.307589,0.458508,0.653293,0.390137,0,Emitter_1
0.854769,0.307589,0.458508,0.657959,0.386892,0,Emitter_1
0.854869,0.660738,0.458508,0.299739,0.564723,1,Emitter_2
0.855008,0.80208,0.977452,0.705821,0.144598,0,Noise
0.85577,0.307589,0.458508,0.65289,0.370715,0,Emitter_1
0.856121,0.660738,0.458508,0.3006,0.567846,1,Emitter_2
0.856771,0.307589,0.458508,0.656747,0.38728,0,Emitter_1
0.857372,0.660738,0.458508,0.298838,0.555122,1,Emitter_2
0.857772,0.307589,0.458508,0.651528,0.389118,0,Emitter_1
0.858623,0.660738,0.458508,0.294982,0.562417,1,Emitter_2
0.858773,0.307589,0.458508,0.652882,0.384101,0,Emitter_1
0.859774,0.307589,0.458508,0.656638,0.377896,0,Emitter_1
0.859874,0.660738,0.458508,0.299618,0.562231,1,Emitter_2
0.860775,0.307589,0.458508,0.65803,0.377441,0,Emitter_1
0.861125,0.660738,0.458508,0.301618,0.564751,1,Emitter_2
0.861776,0.307589,0.458508,0.652632,0.402879,0,Emitter_1
0.862376,0.660738,0.458508,0.296598,0.564761,1,Emitter_2
0.862776,0.307589,0.458508,0.658282,0.388896,0,Emitter_1
0.863627,0.660738,0.458508,0.300357,0.56938,1,Emitter_2
0.863777,0.307589,0.458508,0.651756,0.384093,0,Emitter_1
0.864778,0.307589,0.458508,0.654955,0.388436,0,Emitter_1
